timeStamp,iopv,time,date,iopv_lag
2020-04-20 10:40:24.640,2.801,10:40:24.640000,2020-04-20,2.802
2020-04-20 10:40:28.720,2.802,10:40:28.720000,2020-04-20,2.801
2020-04-20 10:41:24.641,2.803,10:41:24.641000,2020-04-20,2.802
2020-04-20 10:41:29.751,2.802,10:41:29.751000,2020-04-20,2.803
2020-04-20 10:41:39.631,2.803,10:41:39.631000,2020-04-20,2.802
2020-04-20 10:42:00.300,2.802,10:42:00.300000,2020-04-20,2.803
2020-04-20 10:42:03.620,2.803,10:42:03.620000,2020-04-20,2.802
2020-04-20 10:42:54.640,2.804,10:42:54.640000,2020-04-20,2.803
2020-04-20 10:43:00.640,2.803,10:43:00.640000,2020-04-20,2.804
2020-04-20 10:43:15.561,2.804,10:43:15.561000,2020-04-20,2.803
2020-04-20 10:43:24.640,2.803,10:43:24.640000,2020-04-20,2.804
2020-04-20 10:43:45.591,2.804,10:43:45.591000,2020-04-20,2.803
2020-04-20 10:43:54.630,2.803,10:43:54.630000,2020-04-20,2.804
2020-04-20 10:44:30.621,2.804,10:44:30.621000,2020-04-20,2.803
2020-04-20 10:44:33.620,2.803,10:44:33.620000,2020-04-20,2.804
2020-04-20 10:44:39.620,2.804,10:44:39.620000,2020-04-20,2.803
2020-04-20 10:44:45.640,2.803,10:44:45.640000,2020-04-20,2.804
2020-04-20 10:44:54.641,2.804,10:44:54.641000,2020-04-20,2.803
2020-04-20 10:45:00.650,2.803,10:45:00.650000,2020-04-20,2.804
2020-04-20 10:45:39.631,2.804,10:45:39.631000,2020-04-20,2.803
2020-04-20 10:46:33.611,2.803,10:46:33.611000,2020-04-20,2.804
2020-04-20 10:47:03.640,2.802,10:47:03.640000,2020-04-20,2.803
2020-04-20 10:47:24.660,2.801,10:47:24.660000,2020-04-20,2.802
2020-04-20 10:47:33.641,2.8,10:47:33.641000,2020-04-20,2.801
2020-04-20 10:47:48.610,2.801,10:47:48.610000,2020-04-20,2.8
2020-04-20 10:47:54.650,2.8,10:47:54.650000,2020-04-20,2.801
2020-04-20 10:48:18.600,2.799,10:48:18.600000,2020-04-20,2.8
2020-04-20 10:48:48.671,2.8,10:48:48.671000,2020-04-20,2.799
2020-04-20 10:48:54.671,2.799,10:48:54.671000,2020-04-20,2.8
2020-04-20 10:49:30.631,2.8,10:49:30.631000,2020-04-20,2.799
2020-04-20 10:49:33.590,2.799,10:49:33.590000,2020-04-20,2.8
